alphabet,m,word,D,L,is_break,min_k_g_loop,predicted_break,agree,direction
"{0,1,2,3}",6,010313,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,010322,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,010323,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,010331,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,010332,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,010333,2,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,011333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,012333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013222,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013223,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013231,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013232,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013233,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013312,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013313,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013321,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013322,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013323,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013330,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013331,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,013332,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,020333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,021333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022223,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022232,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022233,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022313,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022322,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022323,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022331,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,022332,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023003,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023013,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023023,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023032,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023033,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023103,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023113,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023123,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023132,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023133,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023203,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023213,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023222,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023223,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023231,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023232,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023303,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023312,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023313,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023321,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023322,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,023330,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,030003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,030333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031223,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031232,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031233,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031313,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031322,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031323,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031331,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,031332,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032003,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032013,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032023,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032032,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032033,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032103,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032113,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032123,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032132,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032133,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032203,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032213,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032222,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032223,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032231,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032232,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032303,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032312,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032313,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032321,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032322,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,032330,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,033003,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033013,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033023,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033032,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033033,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033103,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033113,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033122,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033123,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033131,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033132,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033203,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033212,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033213,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033221,1,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033222,0,2,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,033230,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,033302,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,033311,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,033320,2,2,False,-1,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,033330,2,2,False,-2,True,False,B_loopunsafe_but_nobreak
"{0,1,2,3}",6,100003,8,9,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100013,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100023,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100032,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100033,5,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100103,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100113,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100123,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100132,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100133,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100203,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100213,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100223,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100232,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100233,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100303,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100313,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100322,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100323,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100331,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100332,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,100333,2,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101003,7,8,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101013,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101023,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101032,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101033,4,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101103,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101113,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101123,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101132,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101133,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101203,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101213,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101223,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101232,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101233,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101303,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101313,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101322,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101323,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101331,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101332,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,101333,1,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102003,6,7,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102013,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102023,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102032,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102033,3,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102103,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102113,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102123,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102132,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102133,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102203,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102213,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102223,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102232,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102233,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102303,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102313,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102322,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102323,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102331,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102332,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,102333,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103003,5,6,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103013,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103023,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103032,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103033,2,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103103,4,5,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103113,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103123,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103132,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103133,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103203,3,4,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103213,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103222,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103223,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103231,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103232,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103233,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103303,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103312,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103313,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103321,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103322,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103323,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103330,2,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103331,1,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,103332,0,3,True,0,False,False,A_break_but_loopsafe
"{0,1,2,3}",6,110003,7,8,True,0,False,False,A_break_but_loopsafe
