start_n,step_k,C_before,C_after,d_before,d_after,a_k,c_k,x_entry,x_exit,residue_mod,residue_next_mod,m_used,source,delta_before,delta_after,in_shell_before,in_shell_after,D_m,near_ceil_before,near_ceil_after,returned_200,return_steps,return_reason
288471131,13,5,6,5,6,1,2,14035527395,21053291093,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
305189531,3,0,1,0,1,1,2,515007335,772511003,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
305189531,6,1,2,1,2,1,2,869074879,1303612319,445,668,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
305189531,8,2,3,2,3,1,2,1955418479,2933127719,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
305189531,10,3,4,3,4,1,2,4399691579,6599537369,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,3,0,1,0,1,1,2,352417007,528625511,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,5,1,2,1,2,1,2,792938267,1189407401,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
208839707,8,2,3,2,3,1,2,1338083327,2007124991,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,10,3,4,3,4,1,2,3010687487,4516031231,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,11,4,5,4,5,1,2,4516031231,6774046847,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,13,5,6,5,6,1,2,10161070271,15241605407,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,15,6,7,6,7,1,2,22862408111,34293612167,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,17,7,8,7,8,1,2,51440418251,77160627377,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
208839707,39,8,9,8,9,1,2,93961997891,140942996837,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37111067,3,0,1,0,1,1,2,62624927,93937391,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37111067,5,1,2,1,2,1,2,140906087,211359131,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
37111067,6,2,3,2,3,1,2,211359131,317038697,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
37111067,10,3,4,3,4,1,2,535002803,802504205,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
137616155,3,0,1,0,1,1,2,232227263,348340895,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
137616155,5,1,2,1,2,1,2,522511343,783767015,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
137616155,6,2,3,2,3,1,2,783767015,1175650523,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
137616155,10,3,4,3,4,1,2,1983910259,2975865389,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
311761223,1,0,1,0,1,1,2,467641835,701462753,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
311761223,6,1,2,1,2,1,2,887788799,1331683199,206,674,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
311761223,8,2,3,2,3,1,2,1997524799,2996287199,647,242,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
311761223,10,3,4,3,4,1,2,4494430799,6741646199,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
311761223,11,4,5,4,5,1,2,6741646199,10112469299,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175595687,1,0,1,0,1,1,2,263393531,395090297,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
175595687,6,1,2,1,2,1,2,500036159,750054239,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175595687,8,2,3,2,3,1,2,1125081359,1687622039,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175595687,10,3,4,3,4,1,2,2531433059,3797149589,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
192314087,1,0,1,0,1,1,2,288471131,432706697,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
192314087,6,1,2,1,2,1,2,547644415,821466623,661,263,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
192314087,8,2,3,2,3,1,2,1232199935,1848299903,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
192314087,10,3,4,3,4,1,2,2772449855,4158674783,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
192314087,11,4,5,4,5,1,2,4158674783,6238012175,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
192314087,13,5,6,5,6,1,2,9357018263,14035527395,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
95964263,1,0,1,0,1,1,2,143946395,215919593,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
95964263,5,1,2,1,2,1,2,364364315,546546473,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
95964263,8,2,3,2,3,1,2,614864783,922297175,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
95964263,10,3,4,3,4,1,2,1383445763,2075168645,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
246721895,1,0,1,0,1,1,2,370082843,555124265,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
246721895,5,1,2,1,2,1,2,936772199,1405158299,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
246721895,6,2,3,2,3,1,2,1405158299,2107737449,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
246721895,10,3,4,3,4,1,2,3556806947,5335210421,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
24740711,1,0,1,0,1,1,2,37111067,55666601,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
24740711,5,1,2,1,2,1,2,93937391,140906087,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
24740711,6,2,3,2,3,1,2,140906087,211359131,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
24740711,10,3,4,3,4,1,2,356668535,535002803,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
24740711,11,4,5,4,5,1,2,535002803,802504205,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
129015503,1,0,1,0,1,1,2,193523255,290284883,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
129015503,6,1,2,1,2,1,2,367391807,551087711,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
129015503,8,2,3,2,3,1,2,826631567,1239947351,242,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
129015503,10,3,4,3,4,1,2,1859921027,2789881541,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
315336239,1,0,1,0,1,1,2,473004359,709506539,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
315336239,6,1,2,1,2,1,2,897969215,1346953823,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
315336239,8,2,3,2,3,1,2,2020430735,3030646103,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
315336239,10,3,4,3,4,1,2,4545969155,6818953733,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
9568367,1,0,1,0,1,1,2,14352551,21528827,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
9568367,6,1,2,1,2,1,2,27247423,40871135,319,479,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
9568367,8,2,3,2,3,1,2,61306703,91960055,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
9568367,10,3,4,3,4,1,2,137940083,206910125,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
235704815,1,0,1,0,1,1,2,353557223,530335835,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
235704815,5,1,2,1,2,1,2,894941723,1342412585,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
235704815,8,2,3,2,3,1,2,1510214159,2265321239,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
235704815,10,3,4,3,4,1,2,3397981859,5096972789,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
63976175,1,0,1,0,1,1,2,95964263,143946395,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
63976175,5,1,2,1,2,1,2,242909543,364364315,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
63976175,6,2,3,2,3,1,2,364364315,546546473,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
63976175,10,3,4,3,4,1,2,922297175,1383445763,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
63976175,11,4,5,4,5,1,2,1383445763,2075168645,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
164481263,1,0,1,0,1,1,2,246721895,370082843,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
164481263,5,1,2,1,2,1,2,624514799,936772199,182,638,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
164481263,6,2,3,2,3,1,2,936772199,1405158299,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
164481263,10,3,4,3,4,1,2,2371204631,3556806947,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
164481263,11,4,5,4,5,1,2,3556806947,5335210421,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
86010335,1,0,1,0,1,1,2,129015503,193523255,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
86010335,3,1,2,1,2,1,2,290284883,435427325,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
86010335,8,2,3,2,3,1,2,551087711,826631567,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
86010335,10,3,4,3,4,1,2,1239947351,1859921027,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
86010335,11,4,5,4,5,1,2,1859921027,2789881541,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102728735,1,0,1,0,1,1,2,154093103,231139655,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
102728735,3,1,2,1,2,1,2,346709483,520064225,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
102728735,8,2,3,2,3,1,2,658206287,987309431,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
102728735,10,3,4,3,4,1,2,1480964147,2221446221,647,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6378911,1,0,1,0,1,1,2,9568367,14352551,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
6378911,3,1,2,1,2,1,2,21528827,32293241,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
6378911,8,2,3,2,3,1,2,40871135,61306703,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6378911,10,3,4,3,4,1,2,91960055,137940083,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
6378911,11,4,5,4,5,1,2,137940083,206910125,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
157136543,1,0,1,0,1,1,2,235704815,353557223,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
157136543,3,1,2,1,2,1,2,530335835,795503753,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
157136543,6,2,3,2,3,1,2,894941723,1342412585,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
157136543,10,3,4,3,4,1,2,2265321239,3397981859,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
157136543,11,4,5,4,5,1,2,3397981859,5096972789,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
257641631,1,0,1,0,1,1,2,386462447,579693671,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
257641631,3,1,2,1,2,1,2,869540507,1304310761,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
257641631,6,2,3,2,3,1,2,1467349607,2201024411,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
257641631,10,3,4,3,4,1,2,3714228695,5571343043,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
257641631,11,4,5,4,5,1,2,5571343043,8357014565,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
272331071,1,0,1,0,1,1,2,408496607,612744911,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
272331071,3,1,2,1,2,1,2,919117367,1378676051,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
272331071,8,2,3,2,3,1,2,1744886879,2617330319,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
272331071,10,3,4,3,4,1,2,3925995479,5888993219,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
272331071,11,4,5,4,5,1,2,5888993219,8833489829,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175981247,1,0,1,0,1,1,2,263971871,395957807,242,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
175981247,3,1,2,1,2,1,2,593936711,890905067,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
175981247,8,2,3,2,3,1,2,1127551727,1691327591,137,206,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175981247,10,3,4,3,4,1,2,2536991387,3805487081,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175981247,13,4,5,4,5,1,2,4281172967,6421759451,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
175981247,17,5,6,5,6,1,2,10836719075,16255078613,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4252607,1,0,1,0,1,1,2,6378911,9568367,161,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
4252607,3,1,2,1,2,1,2,14352551,21528827,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
4252607,6,2,3,2,3,1,2,24219931,36329897,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4252607,10,3,4,3,4,1,2,61306703,91960055,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
4252607,11,4,5,4,5,1,2,91960055,137940083,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
104757695,1,0,1,0,1,1,2,157136543,235704815,593,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
104757695,3,1,2,1,2,1,2,353557223,530335835,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
104757695,6,2,3,2,3,1,2,596627815,894941723,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
104757695,10,3,4,3,4,1,2,1510214159,2265321239,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
104757695,11,4,5,4,5,1,2,2265321239,3397981859,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
289049471,1,0,1,0,1,1,2,433574207,650361311,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
289049471,3,1,2,1,2,1,2,975541967,1463312951,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
289049471,5,2,3,2,3,1,2,2194969427,3292454141,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
289049471,10,3,4,3,4,1,2,4167012275,6250518413,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
117320831,1,0,1,0,1,1,2,175981247,263971871,647,242,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
117320831,3,1,2,1,2,1,2,395957807,593936711,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
117320831,5,2,3,2,3,1,2,890905067,1336357601,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
117320831,10,3,4,3,4,1,2,1691327591,2536991387,206,674,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
117320831,11,4,5,4,5,1,2,2536991387,3805487081,674,647,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
117320831,15,5,6,5,6,1,2,6421759451,9632639177,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
117320831,18,6,7,6,7,1,2,10836719075,16255078613,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
217825919,1,0,1,0,1,1,2,326738879,490108319,350,161,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
217825919,3,1,2,1,2,1,2,735162479,1102743719,242,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
217825919,5,2,3,2,3,1,2,1654115579,2481173369,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
217825919,10,3,4,3,4,1,2,3140235047,4710352571,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
217825919,11,4,5,4,5,1,2,4710352571,7065528857,719,350,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
576735227,6,0,1,0,1,1,2,821171839,1231757759,724,722,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
576735227,8,1,2,1,2,1,2,1847636639,2771454959,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
576735227,10,2,3,2,3,1,2,4157182439,6235773659,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
576735227,11,3,4,3,4,1,2,6235773659,9353660489,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
576735227,18,4,5,4,5,1,2,13318004879,19977007319,107,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
576735227,20,5,6,5,6,1,2,29965510979,44948266469,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
514091771,5,0,1,0,1,1,2,975971099,1463956649,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
514091771,8,1,2,1,2,1,2,1646951231,2470426847,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
514091771,10,2,3,2,3,1,2,3705640271,5558460407,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
514091771,11,3,4,3,4,1,2,5558460407,8337690611,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
42347771,5,0,1,0,1,1,2,80394599,120591899,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
42347771,6,1,2,1,2,1,2,120591899,180887849,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
42347771,10,2,3,2,3,1,2,305248247,457872371,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
42347771,11,3,4,3,4,1,2,457872371,686808557,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
157833467,5,0,1,0,1,1,2,299636975,449455463,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
157833467,6,1,2,1,2,1,2,449455463,674183195,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
157833467,10,2,3,2,3,1,2,1137684143,1706526215,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
157833467,11,3,4,3,4,1,2,1706526215,2559789323,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1094787323,5,0,1,0,1,1,2,2078385311,3117577967,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
1094787323,6,1,2,1,2,1,2,3117577967,4676366951,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
1094787323,8,2,3,2,3,1,2,7014550427,10521825641,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1094787323,11,3,4,3,4,1,2,11837053847,17755580771,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1094787323,51,4,5,4,5,1,2,31205710991,46808566487,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1094787323,52,5,6,5,6,1,2,46808566487,70212849731,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
859459835,5,0,1,0,1,1,2,1631630783,2447446175,479,719,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
859459835,6,1,2,1,2,1,2,2447446175,3671169263,719,350,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
859459835,8,2,3,2,3,1,2,5506753895,8260130843,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
859459835,11,3,4,3,4,1,2,9292647199,13938970799,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
859459835,13,4,5,4,5,1,2,20908456199,31362684299,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
667504475,3,0,1,0,1,1,2,1126413803,1689620705,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
667504475,8,1,2,1,2,1,2,2138426207,3207639311,206,674,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
667504475,10,2,3,2,3,1,2,4811458967,7217188451,647,242,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
667504475,11,3,4,3,4,1,2,7217188451,10825782677,242,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,3,0,1,0,1,1,2,1020702971,1531054457,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,8,1,2,1,2,1,2,1937740799,2906611199,479,719,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,10,2,3,2,3,1,2,4359916799,6539875199,350,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,11,3,4,3,4,1,2,6539875199,9809812799,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,13,4,5,4,5,1,2,14714719199,22072078799,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
604861019,15,5,6,5,6,1,2,33108118199,49662177299,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,3,0,1,0,1,1,2,224634971,336952457,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,6,1,2,1,2,1,2,379071515,568607273,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,10,2,3,2,3,1,2,959524775,1439287163,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,11,3,4,3,4,1,2,1439287163,2158930745,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,22,4,5,4,5,1,2,3890463311,5835694967,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
133117019,23,5,6,5,6,1,2,5835694967,8753542451,395,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
248602715,3,0,1,0,1,1,2,419517083,629275625,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
248602715,6,1,2,1,2,1,2,707935079,1061902619,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
248602715,10,2,3,2,3,1,2,1791960671,2687941007,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
248602715,11,3,4,3,4,1,2,2687941007,4031911511,638,593,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
248602715,13,4,5,4,5,1,2,6047867267,9071800901,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,3,0,1,0,1,1,2,2000626715,3000940073,668,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,6,1,2,1,2,1,2,3376057583,5064086375,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,8,2,3,2,3,1,2,7596129563,11394194345,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,11,3,4,3,4,1,2,12818468639,19227702959,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,13,4,5,4,5,1,2,28841554439,43262331659,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
1185556571,22,5,6,5,6,1,2,69297890147,103946835221,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
950229083,3,0,1,0,1,1,2,1603511579,2405267369,263,395,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
950229083,6,1,2,1,2,1,2,2705925791,4058888687,263,395,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
950229083,8,2,3,2,3,1,2,6088333031,9132499547,593,161,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
950229083,11,3,4,3,4,1,2,10274061991,15411092987,364,182,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
298035611,3,0,1,0,1,1,2,502935095,754402643,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
298035611,8,1,2,1,2,1,2,954790847,1432186271,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
298035611,10,2,3,2,3,1,2,2148279407,3222419111,242,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
298035611,11,3,4,3,4,1,2,3222419111,4833628667,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
20155391,1,0,1,0,1,1,2,30233087,45349631,728,728,6,breach_candidate,0,0,False,True,2,True,True,True,1,d_le_C_before
20155391,3,1,2,1,2,1,2,68024447,102036671,728,728,6,breach_candidate,0,0,True,True,2,True,True,True,1,d_le_C_before
20155391,5,2,3,2,3,1,2,153055007,229582511,728,728,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
20155391,6,3,4,3,4,1,2,229582511,344373767,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
20155391,8,4,5,4,5,1,2,516560651,774840977,728,728,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
983598875,3,0,1,0,1,1,2,1659823103,2489734655,182,638,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
983598875,5,1,2,1,2,1,2,3734601983,5601902975,593,161,6,breach_candidate,0,0,True,False,2,True,True,True,1,d_le_C_before
983598875,6,2,3,2,3,1,2,5601902975,8402854463,161,242,6,breach_candidate,0,0,False,False,2,True,True,True,1,d_le_C_before
