alphabet,m,word,D,L,has_c0_adjacent_high
"{1,2,3}",7,1133232,0,2,False
"{1,2,3}",7,1133233,0,2,False
"{1,2,3}",7,1133312,1,2,False
"{1,2,3}",7,1133313,0,2,False
"{1,2,3}",7,1133321,1,2,False
"{1,2,3}",7,1133322,0,2,False
"{1,2,3}",7,1133323,0,2,False
"{1,2,3}",7,1133331,1,2,False
"{1,2,3}",7,1133332,0,2,False
"{1,2,3}",7,1133333,0,2,False
"{1,2,3}",7,1211113,4,5,False
"{1,2,3}",7,1211123,3,4,False
"{1,2,3}",7,1211132,3,4,False
"{1,2,3}",7,1211133,2,4,False
"{1,2,3}",7,1211213,3,4,False
"{1,2,3}",7,1211223,2,3,False
"{1,2,3}",7,1211232,2,3,False
"{1,2,3}",7,1211233,1,3,False
"{1,2,3}",7,1211313,2,3,False
"{1,2,3}",7,1211322,2,3,False
"{1,2,3}",7,1211323,1,3,False
"{1,2,3}",7,1211331,2,3,False
"{1,2,3}",7,1211332,1,3,False
"{1,2,3}",7,1211333,0,3,False
"{1,2,3}",7,1212113,3,4,False
"{1,2,3}",7,1212123,2,3,False
"{1,2,3}",7,1212132,2,3,False
"{1,2,3}",7,1212133,1,3,False
"{1,2,3}",7,1212213,2,3,False
"{1,2,3}",7,1212223,1,2,False
"{1,2,3}",7,1212232,1,2,False
"{1,2,3}",7,1212233,0,2,False
"{1,2,3}",7,1212313,1,2,False
"{1,2,3}",7,1212322,1,2,False
"{1,2,3}",7,1212323,0,2,False
"{1,2,3}",7,1212331,1,2,False
"{1,2,3}",7,1212332,0,2,False
"{1,2,3}",7,1212333,0,2,False
"{1,2,3}",7,1213113,2,3,False
"{1,2,3}",7,1213123,1,2,False
"{1,2,3}",7,1213132,1,2,False
"{1,2,3}",7,1213133,0,2,False
"{1,2,3}",7,1213213,1,2,False
"{1,2,3}",7,1213222,1,2,False
"{1,2,3}",7,1213223,0,2,False
"{1,2,3}",7,1213231,1,2,False
"{1,2,3}",7,1213232,0,2,False
"{1,2,3}",7,1213233,0,2,False
"{1,2,3}",7,1213312,1,2,False
"{1,2,3}",7,1213313,0,2,False
"{1,2,3}",7,1213321,1,2,False
"{1,2,3}",7,1213322,0,2,False
"{1,2,3}",7,1213323,0,2,False
"{1,2,3}",7,1213331,1,2,False
"{1,2,3}",7,1213332,0,2,False
"{1,2,3}",7,1213333,0,2,False
"{1,2,3}",7,1221113,3,4,False
"{1,2,3}",7,1221123,2,3,False
"{1,2,3}",7,1221132,2,3,False
"{1,2,3}",7,1221133,1,3,False
"{1,2,3}",7,1221213,2,3,False
"{1,2,3}",7,1221223,1,2,False
"{1,2,3}",7,1221232,1,2,False
"{1,2,3}",7,1221233,0,2,False
"{1,2,3}",7,1221313,1,2,False
"{1,2,3}",7,1221322,1,2,False
"{1,2,3}",7,1221323,0,2,False
"{1,2,3}",7,1221331,1,2,False
"{1,2,3}",7,1221332,0,2,False
"{1,2,3}",7,1221333,0,2,False
"{1,2,3}",7,1222113,2,3,False
"{1,2,3}",7,1222123,1,2,False
"{1,2,3}",7,1222132,1,2,False
"{1,2,3}",7,1222133,0,2,False
"{1,2,3}",7,1222213,1,2,False
"{1,2,3}",7,1222223,0,1,False
"{1,2,3}",7,1222232,0,1,False
"{1,2,3}",7,1222233,0,1,False
"{1,2,3}",7,1222313,0,1,False
"{1,2,3}",7,1222322,0,1,False
"{1,2,3}",7,1222323,0,1,False
"{1,2,3}",7,1222332,0,1,False
"{1,2,3}",7,1222333,0,1,False
"{1,2,3}",7,1223113,1,2,False
"{1,2,3}",7,1223123,0,1,False
"{1,2,3}",7,1223132,0,1,False
"{1,2,3}",7,1223133,0,1,False
"{1,2,3}",7,1223213,0,1,False
"{1,2,3}",7,1223222,0,1,False
"{1,2,3}",7,1223223,0,1,False
"{1,2,3}",7,1223232,0,1,False
"{1,2,3}",7,1223233,0,1,False
"{1,2,3}",7,1223311,2,1,False
"{1,2,3}",7,1223313,0,1,False
"{1,2,3}",7,1223322,0,1,False
"{1,2,3}",7,1223323,0,1,False
"{1,2,3}",7,1223332,0,1,False
"{1,2,3}",7,1223333,0,1,False
"{1,2,3}",7,1231113,2,3,False
"{1,2,3}",7,1231123,1,2,False
"{1,2,3}",7,1231132,1,2,False
"{1,2,3}",7,1231133,0,2,False
"{1,2,3}",7,1231213,1,2,False
"{1,2,3}",7,1231223,0,1,False
"{1,2,3}",7,1231232,0,1,False
"{1,2,3}",7,1231233,0,1,False
"{1,2,3}",7,1231313,0,1,False
"{1,2,3}",7,1231322,0,1,False
"{1,2,3}",7,1231323,0,1,False
"{1,2,3}",7,1231332,0,1,False
"{1,2,3}",7,1231333,0,1,False
"{1,2,3}",7,1232113,1,2,False
"{1,2,3}",7,1232123,0,1,False
"{1,2,3}",7,1232132,0,1,False
"{1,2,3}",7,1232133,0,1,False
"{1,2,3}",7,1232213,0,1,False
"{1,2,3}",7,1232222,0,1,False
"{1,2,3}",7,1232223,0,1,False
"{1,2,3}",7,1232232,0,1,False
"{1,2,3}",7,1232233,0,1,False
"{1,2,3}",7,1232311,2,1,False
"{1,2,3}",7,1232313,0,1,False
"{1,2,3}",7,1232322,0,1,False
"{1,2,3}",7,1232323,0,1,False
"{1,2,3}",7,1232332,0,1,False
"{1,2,3}",7,1232333,0,1,False
"{1,2,3}",7,1233111,3,2,False
"{1,2,3}",7,1233112,2,1,False
"{1,2,3}",7,1233121,2,1,False
"{1,2,3}",7,1233123,0,1,False
"{1,2,3}",7,1233132,0,1,False
"{1,2,3}",7,1233133,0,1,False
"{1,2,3}",7,1233211,2,1,False
"{1,2,3}",7,1233213,0,1,False
"{1,2,3}",7,1233222,0,1,False
"{1,2,3}",7,1233223,0,1,False
"{1,2,3}",7,1233232,0,1,False
"{1,2,3}",7,1233233,0,1,False
"{1,2,3}",7,1233311,2,1,False
"{1,2,3}",7,1233313,0,1,False
"{1,2,3}",7,1233322,0,1,False
"{1,2,3}",7,1233323,0,1,False
"{1,2,3}",7,1233332,0,1,False
"{1,2,3}",7,1233333,0,1,False
"{1,2,3}",7,1311113,3,4,False
"{1,2,3}",7,1311123,2,3,False
"{1,2,3}",7,1311132,2,3,False
"{1,2,3}",7,1311133,1,3,False
"{1,2,3}",7,1311213,2,3,False
"{1,2,3}",7,1311223,1,2,False
"{1,2,3}",7,1311232,1,2,False
"{1,2,3}",7,1311233,0,2,False
"{1,2,3}",7,1311313,1,2,False
"{1,2,3}",7,1311322,1,2,False
"{1,2,3}",7,1311323,0,2,False
"{1,2,3}",7,1311331,1,2,False
"{1,2,3}",7,1311332,0,2,False
"{1,2,3}",7,1311333,0,2,False
"{1,2,3}",7,1312113,2,3,False
"{1,2,3}",7,1312123,1,2,False
"{1,2,3}",7,1312132,1,2,False
"{1,2,3}",7,1312133,0,2,False
"{1,2,3}",7,1312213,1,2,False
"{1,2,3}",7,1312223,0,1,False
"{1,2,3}",7,1312232,0,1,False
"{1,2,3}",7,1312233,0,1,False
"{1,2,3}",7,1312313,0,1,False
"{1,2,3}",7,1312322,0,1,False
"{1,2,3}",7,1312323,0,1,False
"{1,2,3}",7,1312332,0,1,False
"{1,2,3}",7,1312333,0,1,False
"{1,2,3}",7,1313113,1,2,False
"{1,2,3}",7,1313123,0,1,False
"{1,2,3}",7,1313132,0,1,False
"{1,2,3}",7,1313133,0,1,False
"{1,2,3}",7,1313213,0,1,False
"{1,2,3}",7,1313222,0,1,False
"{1,2,3}",7,1313223,0,1,False
"{1,2,3}",7,1313232,0,1,False
"{1,2,3}",7,1313233,0,1,False
"{1,2,3}",7,1313311,2,1,False
"{1,2,3}",7,1313313,0,1,False
"{1,2,3}",7,1313322,0,1,False
"{1,2,3}",7,1313323,0,1,False
"{1,2,3}",7,1313332,0,1,False
"{1,2,3}",7,1313333,0,1,False
"{1,2,3}",7,1321113,2,3,False
"{1,2,3}",7,1321123,1,2,False
"{1,2,3}",7,1321132,1,2,False
"{1,2,3}",7,1321133,0,2,False
"{1,2,3}",7,1321213,1,2,False
"{1,2,3}",7,1321223,0,1,False
"{1,2,3}",7,1321232,0,1,False
"{1,2,3}",7,1321233,0,1,False
"{1,2,3}",7,1321313,0,1,False
"{1,2,3}",7,1321322,0,1,False
"{1,2,3}",7,1321323,0,1,False
"{1,2,3}",7,1321332,0,1,False
"{1,2,3}",7,1321333,0,1,False
"{1,2,3}",7,1322113,1,2,False
"{1,2,3}",7,1322123,0,1,False
"{1,2,3}",7,1322132,0,1,False
"{1,2,3}",7,1322133,0,1,False
"{1,2,3}",7,1322213,0,1,False
"{1,2,3}",7,1322222,0,1,False
"{1,2,3}",7,1322223,0,1,False
"{1,2,3}",7,1322232,0,1,False
"{1,2,3}",7,1322233,0,1,False
"{1,2,3}",7,1322311,2,1,False
"{1,2,3}",7,1322313,0,1,False
"{1,2,3}",7,1322322,0,1,False
"{1,2,3}",7,1322323,0,1,False
"{1,2,3}",7,1322332,0,1,False
"{1,2,3}",7,1322333,0,1,False
"{1,2,3}",7,1323111,3,2,False
"{1,2,3}",7,1323112,2,1,False
"{1,2,3}",7,1323121,2,1,False
"{1,2,3}",7,1323123,0,1,False
"{1,2,3}",7,1323132,0,1,False
"{1,2,3}",7,1323133,0,1,False
"{1,2,3}",7,1323211,2,1,False
"{1,2,3}",7,1323213,0,1,False
"{1,2,3}",7,1323222,0,1,False
"{1,2,3}",7,1323223,0,1,False
"{1,2,3}",7,1323232,0,1,False
"{1,2,3}",7,1323233,0,1,False
"{1,2,3}",7,1323311,2,1,False
"{1,2,3}",7,1323313,0,1,False
"{1,2,3}",7,1323322,0,1,False
"{1,2,3}",7,1323323,0,1,False
"{1,2,3}",7,1323332,0,1,False
"{1,2,3}",7,1323333,0,1,False
"{1,2,3}",7,1331111,4,3,False
"{1,2,3}",7,1331112,3,2,False
"{1,2,3}",7,1331121,3,2,False
"{1,2,3}",7,1331122,2,1,False
"{1,2,3}",7,1331131,2,1,False
"{1,2,3}",7,1331133,0,1,False
"{1,2,3}",7,1331211,3,2,False
"{1,2,3}",7,1331212,2,1,False
"{1,2,3}",7,1331221,2,1,False
"{1,2,3}",7,1331223,0,1,False
"{1,2,3}",7,1331232,0,1,False
"{1,2,3}",7,1331233,0,1,False
"{1,2,3}",7,1331311,2,1,False
"{1,2,3}",7,1331313,0,1,False
"{1,2,3}",7,1331322,0,1,False
"{1,2,3}",7,1331323,0,1,False
"{1,2,3}",7,1331332,0,1,False
"{1,2,3}",7,1331333,0,1,False
"{1,2,3}",7,1332111,3,2,False
"{1,2,3}",7,1332112,2,1,False
"{1,2,3}",7,1332121,2,1,False
"{1,2,3}",7,1332123,0,1,False
"{1,2,3}",7,1332132,0,1,False
"{1,2,3}",7,1332133,0,1,False
"{1,2,3}",7,1332211,2,1,False
"{1,2,3}",7,1332213,0,1,False
"{1,2,3}",7,1332222,0,1,False
"{1,2,3}",7,1332223,0,1,False
"{1,2,3}",7,1332232,0,1,False
"{1,2,3}",7,1332233,0,1,False
"{1,2,3}",7,1332311,2,1,False
"{1,2,3}",7,1332313,0,1,False
"{1,2,3}",7,1332322,0,1,False
"{1,2,3}",7,1332323,0,1,False
"{1,2,3}",7,1332332,0,1,False
"{1,2,3}",7,1332333,0,1,False
"{1,2,3}",7,1333111,3,1,False
"{1,2,3}",7,1333112,2,1,False
"{1,2,3}",7,1333121,2,1,False
"{1,2,3}",7,1333123,0,1,False
"{1,2,3}",7,1333132,0,1,False
"{1,2,3}",7,1333133,0,1,False
"{1,2,3}",7,1333211,2,1,False
"{1,2,3}",7,1333213,0,1,False
"{1,2,3}",7,1333222,0,1,False
"{1,2,3}",7,1333223,0,1,False
"{1,2,3}",7,1333232,0,1,False
"{1,2,3}",7,1333233,0,1,False
"{1,2,3}",7,1333311,2,1,False
"{1,2,3}",7,1333313,0,1,False
"{1,2,3}",7,1333322,0,1,False
"{1,2,3}",7,1333323,0,1,False
"{1,2,3}",7,1333332,0,1,False
"{1,2,3}",7,1333333,0,1,False
"{1,2,3}",7,2111113,4,5,False
"{1,2,3}",7,2111123,3,4,False
"{1,2,3}",7,2111132,3,4,False
"{1,2,3}",7,2111133,2,4,False
"{1,2,3}",7,2111213,3,4,False
"{1,2,3}",7,2111223,2,3,False
"{1,2,3}",7,2111232,2,3,False
"{1,2,3}",7,2111233,1,3,False
"{1,2,3}",7,2111313,2,3,False
"{1,2,3}",7,2111322,2,3,False
"{1,2,3}",7,2111323,1,3,False
"{1,2,3}",7,2111331,2,3,False
"{1,2,3}",7,2111332,1,3,False
"{1,2,3}",7,2111333,0,3,False
"{1,2,3}",7,2112113,3,4,False
"{1,2,3}",7,2112123,2,3,False
"{1,2,3}",7,2112132,2,3,False
"{1,2,3}",7,2112133,1,3,False
"{1,2,3}",7,2112213,2,3,False
"{1,2,3}",7,2112223,1,2,False
"{1,2,3}",7,2112232,1,2,False
"{1,2,3}",7,2112233,0,2,False
"{1,2,3}",7,2112313,1,2,False
"{1,2,3}",7,2112322,1,2,False
"{1,2,3}",7,2112323,0,2,False
"{1,2,3}",7,2112331,1,2,False
"{1,2,3}",7,2112332,0,2,False
"{1,2,3}",7,2112333,0,2,False
"{1,2,3}",7,2113113,2,3,False
"{1,2,3}",7,2113123,1,2,False
"{1,2,3}",7,2113132,1,2,False
"{1,2,3}",7,2113133,0,2,False
"{1,2,3}",7,2113213,1,2,False
"{1,2,3}",7,2113222,1,2,False
"{1,2,3}",7,2113223,0,2,False
"{1,2,3}",7,2113231,1,2,False
"{1,2,3}",7,2113232,0,2,False
"{1,2,3}",7,2113233,0,2,False
"{1,2,3}",7,2113312,1,2,False
"{1,2,3}",7,2113313,0,2,False
"{1,2,3}",7,2113321,1,2,False
"{1,2,3}",7,2113322,0,2,False
"{1,2,3}",7,2113323,0,2,False
"{1,2,3}",7,2113331,1,2,False
"{1,2,3}",7,2113332,0,2,False
"{1,2,3}",7,2113333,0,2,False
"{1,2,3}",7,2121113,3,4,False
"{1,2,3}",7,2121123,2,3,False
"{1,2,3}",7,2121132,2,3,False
"{1,2,3}",7,2121133,1,3,False
"{1,2,3}",7,2121213,2,3,False
"{1,2,3}",7,2121223,1,2,False
"{1,2,3}",7,2121232,1,2,False
"{1,2,3}",7,2121233,0,2,False
"{1,2,3}",7,2121313,1,2,False
"{1,2,3}",7,2121322,1,2,False
"{1,2,3}",7,2121323,0,2,False
"{1,2,3}",7,2121331,1,2,False
"{1,2,3}",7,2121332,0,2,False
"{1,2,3}",7,2121333,0,2,False
"{1,2,3}",7,2122113,2,3,False
"{1,2,3}",7,2122123,1,2,False
"{1,2,3}",7,2122132,1,2,False
"{1,2,3}",7,2122133,0,2,False
"{1,2,3}",7,2122213,1,2,False
"{1,2,3}",7,2122223,0,1,False
"{1,2,3}",7,2122232,0,1,False
"{1,2,3}",7,2122233,0,1,False
"{1,2,3}",7,2122313,0,1,False
"{1,2,3}",7,2122322,0,1,False
"{1,2,3}",7,2122323,0,1,False
"{1,2,3}",7,2122332,0,1,False
"{1,2,3}",7,2122333,0,1,False
"{1,2,3}",7,2123113,1,2,False
"{1,2,3}",7,2123123,0,1,False
"{1,2,3}",7,2123132,0,1,False
"{1,2,3}",7,2123133,0,1,False
"{1,2,3}",7,2123213,0,1,False
"{1,2,3}",7,2123222,0,1,False
"{1,2,3}",7,2123223,0,1,False
"{1,2,3}",7,2123232,0,1,False
"{1,2,3}",7,2123233,0,1,False
"{1,2,3}",7,2123311,2,1,False
"{1,2,3}",7,2123313,0,1,False
"{1,2,3}",7,2123322,0,1,False
"{1,2,3}",7,2123323,0,1,False
"{1,2,3}",7,2123332,0,1,False
"{1,2,3}",7,2123333,0,1,False
"{1,2,3}",7,2131113,2,3,False
"{1,2,3}",7,2131123,1,2,False
"{1,2,3}",7,2131132,1,2,False
"{1,2,3}",7,2131133,0,2,False
"{1,2,3}",7,2131213,1,2,False
"{1,2,3}",7,2131223,0,1,False
"{1,2,3}",7,2131232,0,1,False
"{1,2,3}",7,2131233,0,1,False
"{1,2,3}",7,2131313,0,1,False
"{1,2,3}",7,2131322,0,1,False
"{1,2,3}",7,2131323,0,1,False
"{1,2,3}",7,2131332,0,1,False
"{1,2,3}",7,2131333,0,1,False
"{1,2,3}",7,2132113,1,2,False
"{1,2,3}",7,2132123,0,1,False
"{1,2,3}",7,2132132,0,1,False
"{1,2,3}",7,2132133,0,1,False
"{1,2,3}",7,2132213,0,1,False
"{1,2,3}",7,2132222,0,1,False
"{1,2,3}",7,2132223,0,1,False
"{1,2,3}",7,2132232,0,1,False
"{1,2,3}",7,2132233,0,1,False
"{1,2,3}",7,2132311,2,1,False
"{1,2,3}",7,2132313,0,1,False
"{1,2,3}",7,2132322,0,1,False
"{1,2,3}",7,2132323,0,1,False
"{1,2,3}",7,2132332,0,1,False
"{1,2,3}",7,2132333,0,1,False
"{1,2,3}",7,2133111,3,2,False
"{1,2,3}",7,2133112,2,1,False
"{1,2,3}",7,2133121,2,1,False
"{1,2,3}",7,2133123,0,1,False
"{1,2,3}",7,2133132,0,1,False
"{1,2,3}",7,2133133,0,1,False
"{1,2,3}",7,2133211,2,1,False
"{1,2,3}",7,2133213,0,1,False
"{1,2,3}",7,2133222,0,1,False
"{1,2,3}",7,2133223,0,1,False
"{1,2,3}",7,2133232,0,1,False
"{1,2,3}",7,2133233,0,1,False
"{1,2,3}",7,2133311,2,1,False
"{1,2,3}",7,2133313,0,1,False
"{1,2,3}",7,2133322,0,1,False
"{1,2,3}",7,2133323,0,1,False
"{1,2,3}",7,2133332,0,1,False
"{1,2,3}",7,2133333,0,1,False
"{1,2,3}",7,2211113,3,4,False
"{1,2,3}",7,2211123,2,3,False
"{1,2,3}",7,2211132,2,3,False
"{1,2,3}",7,2211133,1,3,False
"{1,2,3}",7,2211213,2,3,False
"{1,2,3}",7,2211223,1,2,False
"{1,2,3}",7,2211232,1,2,False
"{1,2,3}",7,2211233,0,2,False
"{1,2,3}",7,2211313,1,2,False
"{1,2,3}",7,2211322,1,2,False
"{1,2,3}",7,2211323,0,2,False
"{1,2,3}",7,2211331,1,2,False
"{1,2,3}",7,2211332,0,2,False
"{1,2,3}",7,2211333,0,2,False
"{1,2,3}",7,2212113,2,3,False
"{1,2,3}",7,2212123,1,2,False
"{1,2,3}",7,2212132,1,2,False
"{1,2,3}",7,2212133,0,2,False
"{1,2,3}",7,2212213,1,2,False
"{1,2,3}",7,2212223,0,1,False
"{1,2,3}",7,2212232,0,1,False
"{1,2,3}",7,2212233,0,1,False
"{1,2,3}",7,2212313,0,1,False
"{1,2,3}",7,2212322,0,1,False
"{1,2,3}",7,2212323,0,1,False
"{1,2,3}",7,2212332,0,1,False
"{1,2,3}",7,2212333,0,1,False
"{1,2,3}",7,2213113,1,2,False
"{1,2,3}",7,2213123,0,1,False
"{1,2,3}",7,2213132,0,1,False
"{1,2,3}",7,2213133,0,1,False
"{1,2,3}",7,2213213,0,1,False
"{1,2,3}",7,2213222,0,1,False
"{1,2,3}",7,2213223,0,1,False
"{1,2,3}",7,2213232,0,1,False
"{1,2,3}",7,2213233,0,1,False
"{1,2,3}",7,2213311,2,1,False
"{1,2,3}",7,2213313,0,1,False
"{1,2,3}",7,2213322,0,1,False
"{1,2,3}",7,2213323,0,1,False
"{1,2,3}",7,2213332,0,1,False
"{1,2,3}",7,2213333,0,1,False
"{1,2,3}",7,2221113,2,3,False
"{1,2,3}",7,2221123,1,2,False
"{1,2,3}",7,2221132,1,2,False
"{1,2,3}",7,2221133,0,2,False
"{1,2,3}",7,2221213,1,2,False
"{1,2,3}",7,2221223,0,1,False
"{1,2,3}",7,2221232,0,1,False
"{1,2,3}",7,2221233,0,1,False
"{1,2,3}",7,2221313,0,1,False
"{1,2,3}",7,2221322,0,1,False
"{1,2,3}",7,2221323,0,1,False
"{1,2,3}",7,2221332,0,1,False
"{1,2,3}",7,2221333,0,1,False
"{1,2,3}",7,2222113,1,2,False
"{1,2,3}",7,2222123,0,1,False
"{1,2,3}",7,2222132,0,1,False
"{1,2,3}",7,2222133,0,1,False
"{1,2,3}",7,2222213,0,1,False
"{1,2,3}",7,2222231,1,0,False
"{1,2,3}",7,2222311,2,1,False
"{1,2,3}",7,2222312,1,0,False
"{1,2,3}",7,2222321,1,0,False
"{1,2,3}",7,2222331,1,0,False
"{1,2,3}",7,2223111,3,2,False
"{1,2,3}",7,2223112,2,1,False
"{1,2,3}",7,2223121,2,1,False
"{1,2,3}",7,2223122,1,0,False
"{1,2,3}",7,2223131,1,0,False
"{1,2,3}",7,2223211,2,1,False
"{1,2,3}",7,2223212,1,0,False
"{1,2,3}",7,2223221,1,0,False
"{1,2,3}",7,2223231,1,0,False
"{1,2,3}",7,2223311,2,0,False
"{1,2,3}",7,2223312,1,0,False
"{1,2,3}",7,2223321,1,0,False
"{1,2,3}",7,2223331,1,0,False
"{1,2,3}",7,2231111,4,3,False
"{1,2,3}",7,2231112,3,2,False
"{1,2,3}",7,2231121,3,2,False
"{1,2,3}",7,2231122,2,1,False
"{1,2,3}",7,2231131,2,1,False
"{1,2,3}",7,2231133,0,1,False
"{1,2,3}",7,2231211,3,2,False
"{1,2,3}",7,2231212,2,1,False
"{1,2,3}",7,2231221,2,1,False
"{1,2,3}",7,2231222,1,0,False
"{1,2,3}",7,2231231,1,0,False
"{1,2,3}",7,2231311,2,1,False
"{1,2,3}",7,2231312,1,0,False
"{1,2,3}",7,2231321,1,0,False
"{1,2,3}",7,2231331,1,0,False
"{1,2,3}",7,2232111,3,2,False
"{1,2,3}",7,2232112,2,1,False
"{1,2,3}",7,2232121,2,1,False
"{1,2,3}",7,2232122,1,0,False
"{1,2,3}",7,2232131,1,0,False
"{1,2,3}",7,2232211,2,1,False
"{1,2,3}",7,2232212,1,0,False
"{1,2,3}",7,2232221,1,0,False
"{1,2,3}",7,2232231,1,0,False
"{1,2,3}",7,2232311,2,0,False
"{1,2,3}",7,2232312,1,0,False
"{1,2,3}",7,2232321,1,0,False
"{1,2,3}",7,2232331,1,0,False
"{1,2,3}",7,2233111,3,1,False
"{1,2,3}",7,2233112,2,0,False
"{1,2,3}",7,2233113,1,0,False
"{1,2,3}",7,2233121,2,0,False
"{1,2,3}",7,2233122,1,0,False
"{1,2,3}",7,2233131,1,0,False
"{1,2,3}",7,2233211,2,0,False
"{1,2,3}",7,2233212,1,0,False
"{1,2,3}",7,2233221,1,0,False
"{1,2,3}",7,2233231,1,0,False
"{1,2,3}",7,2233311,2,0,False
"{1,2,3}",7,2233312,1,0,False
"{1,2,3}",7,2233321,1,0,False
"{1,2,3}",7,2233331,1,0,False
"{1,2,3}",7,2311111,5,4,False
"{1,2,3}",7,2311112,4,3,False
"{1,2,3}",7,2311121,4,3,False
"{1,2,3}",7,2311122,3,2,False
"{1,2,3}",7,2311131,3,2,False
"{1,2,3}",7,2311133,1,2,False
"{1,2,3}",7,2311211,4,3,False
"{1,2,3}",7,2311212,3,2,False
"{1,2,3}",7,2311221,3,2,False
"{1,2,3}",7,2311222,2,1,False
"{1,2,3}",7,2311231,2,1,False
"{1,2,3}",7,2311233,0,1,False
"{1,2,3}",7,2311311,3,2,False
"{1,2,3}",7,2311312,2,1,False
"{1,2,3}",7,2311321,2,1,False
"{1,2,3}",7,2311323,0,1,False
"{1,2,3}",7,2311332,0,1,False
"{1,2,3}",7,2311333,0,1,False
"{1,2,3}",7,2312111,4,3,False
"{1,2,3}",7,2312112,3,2,False
"{1,2,3}",7,2312121,3,2,False
"{1,2,3}",7,2312122,2,1,False
"{1,2,3}",7,2312131,2,1,False
"{1,2,3}",7,2312133,0,1,False
"{1,2,3}",7,2312211,3,2,False
"{1,2,3}",7,2312212,2,1,False
"{1,2,3}",7,2312221,2,1,False
"{1,2,3}",7,2312222,1,0,False
"{1,2,3}",7,2312231,1,0,False
"{1,2,3}",7,2312311,2,1,False
"{1,2,3}",7,2312312,1,0,False
"{1,2,3}",7,2312321,1,0,False
"{1,2,3}",7,2312331,1,0,False
"{1,2,3}",7,2313111,3,2,False
"{1,2,3}",7,2313112,2,1,False
"{1,2,3}",7,2313121,2,1,False
"{1,2,3}",7,2313122,1,0,False
"{1,2,3}",7,2313131,1,0,False
"{1,2,3}",7,2313211,2,1,False
"{1,2,3}",7,2313212,1,0,False
"{1,2,3}",7,2313221,1,0,False
"{1,2,3}",7,2313231,1,0,False
"{1,2,3}",7,2313311,2,0,False
"{1,2,3}",7,2313312,1,0,False
"{1,2,3}",7,2313321,1,0,False
"{1,2,3}",7,2313331,1,0,False
"{1,2,3}",7,2321111,4,3,False
"{1,2,3}",7,2321112,3,2,False
"{1,2,3}",7,2321121,3,2,False
"{1,2,3}",7,2321122,2,1,False
"{1,2,3}",7,2321131,2,1,False
"{1,2,3}",7,2321133,0,1,False
"{1,2,3}",7,2321211,3,2,False
"{1,2,3}",7,2321212,2,1,False
"{1,2,3}",7,2321221,2,1,False
"{1,2,3}",7,2321222,1,0,False
"{1,2,3}",7,2321231,1,0,False
"{1,2,3}",7,2321311,2,1,False
"{1,2,3}",7,2321312,1,0,False
"{1,2,3}",7,2321321,1,0,False
"{1,2,3}",7,2321331,1,0,False
"{1,2,3}",7,2322111,3,2,False
"{1,2,3}",7,2322112,2,1,False
"{1,2,3}",7,2322121,2,1,False
"{1,2,3}",7,2322122,1,0,False
"{1,2,3}",7,2322131,1,0,False
"{1,2,3}",7,2322211,2,1,False
"{1,2,3}",7,2322212,1,0,False
"{1,2,3}",7,2322221,1,0,False
"{1,2,3}",7,2322231,1,0,False
"{1,2,3}",7,2322311,2,0,False
"{1,2,3}",7,2322312,1,0,False
"{1,2,3}",7,2322321,1,0,False
"{1,2,3}",7,2322331,1,0,False
"{1,2,3}",7,2323111,3,1,False
"{1,2,3}",7,2323112,2,0,False
"{1,2,3}",7,2323113,1,0,False
"{1,2,3}",7,2323121,2,0,False
"{1,2,3}",7,2323122,1,0,False
"{1,2,3}",7,2323131,1,0,False
"{1,2,3}",7,2323211,2,0,False
"{1,2,3}",7,2323212,1,0,False
"{1,2,3}",7,2323221,1,0,False
"{1,2,3}",7,2323231,1,0,False
"{1,2,3}",7,2323311,2,0,False
"{1,2,3}",7,2323312,1,0,False
"{1,2,3}",7,2323321,1,0,False
"{1,2,3}",7,2323331,1,0,False
"{1,2,3}",7,2331111,4,2,False
"{1,2,3}",7,2331112,3,1,False
"{1,2,3}",7,2331113,2,1,False
"{1,2,3}",7,2331121,3,1,False
"{1,2,3}",7,2331122,2,0,False
"{1,2,3}",7,2331123,1,0,False
"{1,2,3}",7,2331131,2,0,False
"{1,2,3}",7,2331132,1,0,False
"{1,2,3}",7,2331211,3,1,False
"{1,2,3}",7,2331212,2,0,False
"{1,2,3}",7,2331213,1,0,False
"{1,2,3}",7,2331221,2,0,False
"{1,2,3}",7,2331222,1,0,False
"{1,2,3}",7,2331231,1,0,False
"{1,2,3}",7,2331311,2,0,False
"{1,2,3}",7,2331312,1,0,False
"{1,2,3}",7,2331321,1,0,False
"{1,2,3}",7,2331331,1,0,False
"{1,2,3}",7,2332111,3,1,False
"{1,2,3}",7,2332112,2,0,False
"{1,2,3}",7,2332113,1,0,False
"{1,2,3}",7,2332121,2,0,False
"{1,2,3}",7,2332122,1,0,False
"{1,2,3}",7,2332131,1,0,False
"{1,2,3}",7,2332211,2,0,False
"{1,2,3}",7,2332212,1,0,False
"{1,2,3}",7,2332221,1,0,False
"{1,2,3}",7,2332231,1,0,False
"{1,2,3}",7,2332311,2,0,False
"{1,2,3}",7,2332312,1,0,False
"{1,2,3}",7,2332321,1,0,False
"{1,2,3}",7,2332331,1,0,False
"{1,2,3}",7,2333111,3,0,False
"{1,2,3}",7,2333112,2,0,False
"{1,2,3}",7,2333113,1,0,False
"{1,2,3}",7,2333121,2,0,False
"{1,2,3}",7,2333122,1,0,False
