alphabet,m,word,D_ceil,D_free,L,min_g_loop,break_ceil,break_free
"{1,2,3}",6,131132,2,2,2,0,False,False
"{1,2,3}",6,131133,2,2,2,0,False,False
"{1,2,3}",6,131211,3,3,3,0,False,False
"{1,2,3}",6,131212,2,2,2,0,False,False
"{1,2,3}",6,131213,2,2,2,0,False,False
"{1,2,3}",6,131221,2,2,2,0,False,False
"{1,2,3}",6,131222,1,1,1,0,False,False
"{1,2,3}",6,131223,1,1,1,0,False,False
"{1,2,3}",6,131231,1,1,1,0,False,False
"{1,2,3}",6,131232,1,1,1,0,False,False
"{1,2,3}",6,131233,1,1,1,-1,False,False
"{1,2,3}",6,131311,2,2,2,0,False,False
"{1,2,3}",6,131312,1,1,1,0,False,False
"{1,2,3}",6,131313,1,1,1,0,False,False
"{1,2,3}",6,131321,1,1,1,0,False,False
"{1,2,3}",6,131322,1,1,1,0,False,False
"{1,2,3}",6,131323,1,1,1,-1,False,False
"{1,2,3}",6,131331,1,1,1,-1,False,False
"{1,2,3}",6,131332,1,1,1,-1,False,False
"{1,2,3}",6,131333,1,1,1,-2,False,False
"{1,2,3}",6,132111,3,3,3,0,False,False
"{1,2,3}",6,132112,2,2,2,0,False,False
"{1,2,3}",6,132113,2,2,2,0,False,False
"{1,2,3}",6,132121,2,2,2,0,False,False
"{1,2,3}",6,132122,1,1,1,0,False,False
"{1,2,3}",6,132123,1,1,1,0,False,False
"{1,2,3}",6,132131,1,1,1,0,False,False
"{1,2,3}",6,132132,1,1,1,0,False,False
"{1,2,3}",6,132133,1,1,1,-1,False,False
"{1,2,3}",6,132211,2,2,2,0,False,False
"{1,2,3}",6,132212,1,1,1,0,False,False
"{1,2,3}",6,132213,1,1,1,0,False,False
"{1,2,3}",6,132221,1,1,1,0,False,False
"{1,2,3}",6,132222,1,1,1,0,False,False
"{1,2,3}",6,132223,1,1,1,-1,False,False
"{1,2,3}",6,132231,1,1,1,-1,False,False
"{1,2,3}",6,132232,1,1,1,-1,False,False
"{1,2,3}",6,132233,1,1,1,-2,False,False
"{1,2,3}",6,132311,3,1,1,-1,True,False
"{1,2,3}",6,132312,3,1,1,-1,True,False
"{1,2,3}",6,132313,3,1,1,-1,True,False
"{1,2,3}",6,132321,2,1,1,-1,True,False
"{1,2,3}",6,132322,2,1,1,-1,True,False
"{1,2,3}",6,132323,2,1,1,-2,True,False
"{1,2,3}",6,132331,2,1,1,-2,True,False
"{1,2,3}",6,132332,1,1,1,-2,False,False
"{1,2,3}",6,132333,1,1,1,-3,False,False
"{1,2,3}",6,133111,3,2,2,-1,True,False
"{1,2,3}",6,133112,3,1,1,-1,True,False
"{1,2,3}",6,133113,3,1,1,-1,True,False
"{1,2,3}",6,133121,3,1,1,-1,True,False
"{1,2,3}",6,133122,3,1,1,-1,True,False
"{1,2,3}",6,133123,3,1,1,-1,True,False
"{1,2,3}",6,133131,3,1,1,-1,True,False
"{1,2,3}",6,133132,3,1,1,-1,True,False
"{1,2,3}",6,133133,3,1,1,-2,True,False
"{1,2,3}",6,133211,2,1,1,-1,True,False
"{1,2,3}",6,133212,2,1,1,-1,True,False
"{1,2,3}",6,133213,2,1,1,-1,True,False
"{1,2,3}",6,133221,2,1,1,-1,True,False
"{1,2,3}",6,133222,2,1,1,-1,True,False
"{1,2,3}",6,133223,2,1,1,-2,True,False
"{1,2,3}",6,133231,2,1,1,-2,True,False
"{1,2,3}",6,133232,2,1,1,-2,True,False
"{1,2,3}",6,133233,2,1,1,-3,True,False
"{1,2,3}",6,133311,2,1,1,-2,True,False
"{1,2,3}",6,133312,2,1,1,-2,True,False
"{1,2,3}",6,133313,2,1,1,-2,True,False
"{1,2,3}",6,133321,1,1,1,-2,False,False
"{1,2,3}",6,133322,1,1,1,-2,False,False
"{1,2,3}",6,133323,1,1,1,-3,False,False
"{1,2,3}",6,133331,1,1,1,-3,False,False
"{1,2,3}",6,133332,1,1,1,-3,False,False
"{1,2,3}",6,133333,1,1,1,-4,False,False
"{1,2,3}",6,211111,5,5,5,0,False,False
"{1,2,3}",6,211112,4,4,4,0,False,False
"{1,2,3}",6,211113,4,4,4,0,False,False
"{1,2,3}",6,211121,4,4,4,0,False,False
"{1,2,3}",6,211122,3,3,3,0,False,False
"{1,2,3}",6,211123,3,3,3,0,False,False
"{1,2,3}",6,211131,3,3,3,0,False,False
"{1,2,3}",6,211132,3,3,3,0,False,False
"{1,2,3}",6,211133,3,3,3,0,False,False
"{1,2,3}",6,211211,4,4,4,0,False,False
"{1,2,3}",6,211212,3,3,3,0,False,False
"{1,2,3}",6,211213,3,3,3,0,False,False
"{1,2,3}",6,211221,3,3,3,0,False,False
"{1,2,3}",6,211222,2,2,2,0,False,False
"{1,2,3}",6,211223,2,2,2,0,False,False
"{1,2,3}",6,211231,2,2,2,0,False,False
"{1,2,3}",6,211232,2,2,2,0,False,False
"{1,2,3}",6,211233,2,2,2,0,False,False
"{1,2,3}",6,211311,3,3,3,0,False,False
"{1,2,3}",6,211312,2,2,2,0,False,False
"{1,2,3}",6,211313,2,2,2,0,False,False
"{1,2,3}",6,211321,2,2,2,0,False,False
"{1,2,3}",6,211322,2,2,2,0,False,False
"{1,2,3}",6,211323,2,2,2,0,False,False
"{1,2,3}",6,211331,2,2,2,0,False,False
"{1,2,3}",6,211332,2,2,2,0,False,False
"{1,2,3}",6,211333,2,2,2,-1,False,False
"{1,2,3}",6,212111,4,4,4,0,False,False
"{1,2,3}",6,212112,3,3,3,0,False,False
"{1,2,3}",6,212113,3,3,3,0,False,False
"{1,2,3}",6,212121,3,3,3,0,False,False
"{1,2,3}",6,212122,2,2,2,0,False,False
"{1,2,3}",6,212123,2,2,2,0,False,False
"{1,2,3}",6,212131,2,2,2,0,False,False
"{1,2,3}",6,212132,2,2,2,0,False,False
"{1,2,3}",6,212133,2,2,2,0,False,False
"{1,2,3}",6,212211,3,3,3,0,False,False
"{1,2,3}",6,212212,2,2,2,0,False,False
"{1,2,3}",6,212213,2,2,2,0,False,False
"{1,2,3}",6,212221,2,2,2,0,False,False
"{1,2,3}",6,212222,1,1,1,0,False,False
"{1,2,3}",6,212223,1,1,1,0,False,False
"{1,2,3}",6,212231,1,1,1,0,False,False
"{1,2,3}",6,212232,1,1,1,0,False,False
"{1,2,3}",6,212233,1,1,1,-1,False,False
"{1,2,3}",6,212311,2,2,2,0,False,False
"{1,2,3}",6,212312,1,1,1,0,False,False
"{1,2,3}",6,212313,1,1,1,0,False,False
"{1,2,3}",6,212321,1,1,1,0,False,False
"{1,2,3}",6,212322,1,1,1,0,False,False
"{1,2,3}",6,212323,1,1,1,-1,False,False
"{1,2,3}",6,212331,1,1,1,-1,False,False
"{1,2,3}",6,212332,1,1,1,-1,False,False
"{1,2,3}",6,212333,1,1,1,-2,False,False
"{1,2,3}",6,213111,3,3,3,0,False,False
"{1,2,3}",6,213112,2,2,2,0,False,False
"{1,2,3}",6,213113,2,2,2,0,False,False
"{1,2,3}",6,213121,2,2,2,0,False,False
"{1,2,3}",6,213122,1,1,1,0,False,False
"{1,2,3}",6,213123,1,1,1,0,False,False
"{1,2,3}",6,213131,1,1,1,0,False,False
"{1,2,3}",6,213132,1,1,1,0,False,False
"{1,2,3}",6,213133,1,1,1,-1,False,False
"{1,2,3}",6,213211,2,2,2,0,False,False
"{1,2,3}",6,213212,1,1,1,0,False,False
"{1,2,3}",6,213213,1,1,1,0,False,False
"{1,2,3}",6,213221,1,1,1,0,False,False
"{1,2,3}",6,213222,1,1,1,0,False,False
"{1,2,3}",6,213223,1,1,1,-1,False,False
"{1,2,3}",6,213231,1,1,1,-1,False,False
"{1,2,3}",6,213232,1,1,1,-1,False,False
"{1,2,3}",6,213233,1,1,1,-2,False,False
"{1,2,3}",6,213311,3,1,1,-1,True,False
"{1,2,3}",6,213312,3,1,1,-1,True,False
"{1,2,3}",6,213313,3,1,1,-1,True,False
"{1,2,3}",6,213321,2,1,1,-1,True,False
"{1,2,3}",6,213322,2,1,1,-1,True,False
"{1,2,3}",6,213323,2,1,1,-2,True,False
"{1,2,3}",6,213331,2,1,1,-2,True,False
"{1,2,3}",6,213332,1,1,1,-2,False,False
"{1,2,3}",6,213333,1,1,1,-3,False,False
"{1,2,3}",6,221111,4,4,4,0,False,False
"{1,2,3}",6,221112,3,3,3,0,False,False
"{1,2,3}",6,221113,3,3,3,0,False,False
"{1,2,3}",6,221121,3,3,3,0,False,False
"{1,2,3}",6,221122,2,2,2,0,False,False
"{1,2,3}",6,221123,2,2,2,0,False,False
"{1,2,3}",6,221131,2,2,2,0,False,False
"{1,2,3}",6,221132,2,2,2,0,False,False
"{1,2,3}",6,221133,2,2,2,0,False,False
"{1,2,3}",6,221211,3,3,3,0,False,False
"{1,2,3}",6,221212,2,2,2,0,False,False
"{1,2,3}",6,221213,2,2,2,0,False,False
"{1,2,3}",6,221221,2,2,2,0,False,False
"{1,2,3}",6,221222,1,1,1,0,False,False
"{1,2,3}",6,221223,1,1,1,0,False,False
"{1,2,3}",6,221231,1,1,1,0,False,False
"{1,2,3}",6,221232,1,1,1,0,False,False
"{1,2,3}",6,221233,1,1,1,-1,False,False
"{1,2,3}",6,221311,2,2,2,0,False,False
"{1,2,3}",6,221312,1,1,1,0,False,False
"{1,2,3}",6,221313,1,1,1,0,False,False
"{1,2,3}",6,221321,1,1,1,0,False,False
"{1,2,3}",6,221322,1,1,1,0,False,False
"{1,2,3}",6,221323,1,1,1,-1,False,False
"{1,2,3}",6,221331,1,1,1,-1,False,False
"{1,2,3}",6,221332,1,1,1,-1,False,False
"{1,2,3}",6,221333,1,1,1,-2,False,False
"{1,2,3}",6,222111,3,3,3,0,False,False
"{1,2,3}",6,222112,2,2,2,0,False,False
"{1,2,3}",6,222113,2,2,2,0,False,False
"{1,2,3}",6,222121,2,2,2,0,False,False
"{1,2,3}",6,222122,1,1,1,0,False,False
"{1,2,3}",6,222123,1,1,1,0,False,False
"{1,2,3}",6,222131,1,1,1,0,False,False
"{1,2,3}",6,222132,1,1,1,0,False,False
"{1,2,3}",6,222133,1,1,1,-1,False,False
"{1,2,3}",6,222211,2,2,2,0,False,False
"{1,2,3}",6,222212,1,1,1,0,False,False
"{1,2,3}",6,222213,1,1,1,0,False,False
"{1,2,3}",6,222221,1,1,1,0,False,False
"{1,2,3}",6,222222,0,0,0,0,False,False
"{1,2,3}",6,222223,1,0,0,-1,True,False
"{1,2,3}",6,222231,1,0,0,-1,True,False
"{1,2,3}",6,222232,1,0,0,-1,True,False
"{1,2,3}",6,222233,1,0,0,-2,True,False
"{1,2,3}",6,222311,3,1,1,-1,True,False
"{1,2,3}",6,222312,3,0,0,-1,True,False
"{1,2,3}",6,222313,3,0,0,-1,True,False
"{1,2,3}",6,222321,2,0,0,-1,True,False
"{1,2,3}",6,222322,2,0,0,-1,True,False
"{1,2,3}",6,222323,2,0,0,-2,True,False
"{1,2,3}",6,222331,2,0,0,-2,True,False
"{1,2,3}",6,222332,1,0,0,-2,True,False
"{1,2,3}",6,222333,1,0,0,-3,True,False
"{1,2,3}",6,223111,3,2,2,-1,True,False
"{1,2,3}",6,223112,3,1,1,-1,True,False
"{1,2,3}",6,223113,3,1,1,-1,True,False
"{1,2,3}",6,223121,3,1,1,-1,True,False
"{1,2,3}",6,223122,3,0,0,-1,True,False
"{1,2,3}",6,223123,3,0,0,-1,True,False
"{1,2,3}",6,223131,3,0,0,-1,True,False
"{1,2,3}",6,223132,3,0,0,-1,True,False
"{1,2,3}",6,223133,3,0,0,-2,True,False
"{1,2,3}",6,223211,2,1,1,-1,True,False
"{1,2,3}",6,223212,2,0,0,-1,True,False
"{1,2,3}",6,223213,2,0,0,-1,True,False
"{1,2,3}",6,223221,2,0,0,-1,True,False
"{1,2,3}",6,223222,2,0,0,-1,True,False
"{1,2,3}",6,223223,2,0,0,-2,True,False
"{1,2,3}",6,223231,2,0,0,-2,True,False
"{1,2,3}",6,223232,2,0,0,-2,True,False
"{1,2,3}",6,223233,2,0,0,-3,True,False
"{1,2,3}",6,223311,2,0,0,-2,True,False
"{1,2,3}",6,223312,2,0,0,-2,True,False
"{1,2,3}",6,223313,2,0,0,-2,True,False
"{1,2,3}",6,223321,1,0,0,-2,True,False
"{1,2,3}",6,223322,1,0,0,-2,True,False
"{1,2,3}",6,223323,1,0,0,-3,True,False
"{1,2,3}",6,223331,1,0,0,-3,True,False
"{1,2,3}",6,223332,1,0,0,-3,True,False
"{1,2,3}",6,223333,1,0,0,-4,True,False
"{1,2,3}",6,231111,4,3,3,-1,True,False
"{1,2,3}",6,231112,3,2,2,-1,True,False
"{1,2,3}",6,231113,3,2,2,-1,True,False
"{1,2,3}",6,231121,3,2,2,-1,True,False
"{1,2,3}",6,231122,3,1,1,-1,True,False
"{1,2,3}",6,231123,3,1,1,-1,True,False
"{1,2,3}",6,231131,3,1,1,-1,True,False
"{1,2,3}",6,231132,3,1,1,-1,True,False
"{1,2,3}",6,231133,3,1,1,-1,True,False
"{1,2,3}",6,231211,3,2,2,-1,True,False
"{1,2,3}",6,231212,3,1,1,-1,True,False
"{1,2,3}",6,231213,3,1,1,-1,True,False
"{1,2,3}",6,231221,3,1,1,-1,True,False
"{1,2,3}",6,231222,3,0,0,-1,True,False
"{1,2,3}",6,231223,3,0,0,-1,True,False
"{1,2,3}",6,231231,3,0,0,-1,True,False
"{1,2,3}",6,231232,3,0,0,-1,True,False
"{1,2,3}",6,231233,3,0,0,-2,True,False
"{1,2,3}",6,231311,3,1,1,-1,True,False
"{1,2,3}",6,231312,3,0,0,-1,True,False
"{1,2,3}",6,231313,3,0,0,-1,True,False
"{1,2,3}",6,231321,3,0,0,-1,True,False
"{1,2,3}",6,231322,3,0,0,-1,True,False
"{1,2,3}",6,231323,3,0,0,-2,True,False
"{1,2,3}",6,231331,3,0,0,-2,True,False
"{1,2,3}",6,231332,3,0,0,-2,True,False
"{1,2,3}",6,231333,3,0,0,-3,True,False
"{1,2,3}",6,232111,3,2,2,-1,True,False
"{1,2,3}",6,232112,2,1,1,-1,True,False
"{1,2,3}",6,232113,2,1,1,-1,True,False
"{1,2,3}",6,232121,2,1,1,-1,True,False
"{1,2,3}",6,232122,2,0,0,-1,True,False
"{1,2,3}",6,232123,2,0,0,-1,True,False
"{1,2,3}",6,232131,2,0,0,-1,True,False
"{1,2,3}",6,232132,2,0,0,-1,True,False
"{1,2,3}",6,232133,2,0,0,-2,True,False
"{1,2,3}",6,232211,2,1,1,-1,True,False
"{1,2,3}",6,232212,2,0,0,-1,True,False
"{1,2,3}",6,232213,2,0,0,-1,True,False
"{1,2,3}",6,232221,2,0,0,-1,True,False
"{1,2,3}",6,232222,2,0,0,-1,True,False
"{1,2,3}",6,232223,2,0,0,-2,True,False
"{1,2,3}",6,232231,2,0,0,-2,True,False
"{1,2,3}",6,232232,2,0,0,-2,True,False
"{1,2,3}",6,232233,2,0,0,-3,True,False
"{1,2,3}",6,232311,2,0,0,-2,True,False
"{1,2,3}",6,232312,2,0,0,-2,True,False
"{1,2,3}",6,232313,2,0,0,-2,True,False
"{1,2,3}",6,232321,2,0,0,-2,True,False
"{1,2,3}",6,232322,2,0,0,-2,True,False
"{1,2,3}",6,232323,2,0,0,-3,True,False
"{1,2,3}",6,232331,2,0,0,-3,True,False
"{1,2,3}",6,232332,2,0,0,-3,True,False
"{1,2,3}",6,232333,2,0,0,-4,True,False
"{1,2,3}",6,233111,2,1,1,-2,True,False
"{1,2,3}",6,233112,2,0,0,-2,True,False
"{1,2,3}",6,233113,2,0,0,-2,True,False
"{1,2,3}",6,233121,2,0,0,-2,True,False
"{1,2,3}",6,233122,2,0,0,-2,True,False
"{1,2,3}",6,233123,2,0,0,-2,True,False
"{1,2,3}",6,233131,2,0,0,-2,True,False
"{1,2,3}",6,233132,2,0,0,-2,True,False
"{1,2,3}",6,233133,2,0,0,-3,True,False
"{1,2,3}",6,233211,1,0,0,-2,True,False
"{1,2,3}",6,233212,1,0,0,-2,True,False
"{1,2,3}",6,233213,1,0,0,-2,True,False
"{1,2,3}",6,233221,1,0,0,-2,True,False
"{1,2,3}",6,233222,1,0,0,-2,True,False
"{1,2,3}",6,233223,1,0,0,-3,True,False
"{1,2,3}",6,233231,2,0,0,-3,True,False
"{1,2,3}",6,233232,2,0,0,-3,True,False
"{1,2,3}",6,233233,2,0,0,-4,True,False
"{1,2,3}",6,233311,1,0,0,-3,True,False
"{1,2,3}",6,233312,1,0,0,-3,True,False
"{1,2,3}",6,233313,1,0,0,-3,True,False
"{1,2,3}",6,233321,3,0,0,-3,True,False
"{1,2,3}",6,233322,3,0,0,-3,True,False
"{1,2,3}",6,233323,3,0,0,-4,True,False
"{1,2,3}",6,233331,3,0,0,-4,True,False
"{1,2,3}",6,233332,2,0,0,-4,True,False
"{1,2,3}",6,233333,2,0,0,-5,True,False
"{1,2,3}",6,311111,5,4,4,-1,True,False
"{1,2,3}",6,311112,4,3,3,-1,True,False
"{1,2,3}",6,311113,4,3,3,-1,True,False
"{1,2,3}",6,311121,4,3,3,-1,True,False
"{1,2,3}",6,311122,4,2,2,-1,True,False
"{1,2,3}",6,311123,4,2,2,-1,True,False
"{1,2,3}",6,311131,4,2,2,-1,True,False
"{1,2,3}",6,311132,4,2,2,-1,True,False
"{1,2,3}",6,311133,4,2,2,-1,True,False
"{1,2,3}",6,311211,4,3,3,-1,True,False
"{1,2,3}",6,311212,4,2,2,-1,True,False
"{1,2,3}",6,311213,4,2,2,-1,True,False
"{1,2,3}",6,311221,4,2,2,-1,True,False
"{1,2,3}",6,311222,4,1,1,-1,True,False
"{1,2,3}",6,311223,4,1,1,-1,True,False
"{1,2,3}",6,311231,4,1,1,-1,True,False
"{1,2,3}",6,311232,4,1,1,-1,True,False
"{1,2,3}",6,311233,4,1,1,-1,True,False
"{1,2,3}",6,311311,4,2,2,-1,True,False
"{1,2,3}",6,311312,4,1,1,-1,True,False
"{1,2,3}",6,311313,4,1,1,-1,True,False
"{1,2,3}",6,311321,4,1,1,-1,True,False
"{1,2,3}",6,311322,4,1,1,-1,True,False
"{1,2,3}",6,311323,4,1,1,-1,True,False
"{1,2,3}",6,311331,4,1,1,-1,True,False
"{1,2,3}",6,311332,4,1,1,-1,True,False
"{1,2,3}",6,311333,4,1,1,-2,True,False
"{1,2,3}",6,312111,4,3,3,-1,True,False
"{1,2,3}",6,312112,3,2,2,-1,True,False
"{1,2,3}",6,312113,3,2,2,-1,True,False
"{1,2,3}",6,312121,3,2,2,-1,True,False
"{1,2,3}",6,312122,3,1,1,-1,True,False
"{1,2,3}",6,312123,3,1,1,-1,True,False
"{1,2,3}",6,312131,3,1,1,-1,True,False
"{1,2,3}",6,312132,3,1,1,-1,True,False
"{1,2,3}",6,312133,3,1,1,-1,True,False
"{1,2,3}",6,312211,3,2,2,-1,True,False
"{1,2,3}",6,312212,3,1,1,-1,True,False
"{1,2,3}",6,312213,3,1,1,-1,True,False
"{1,2,3}",6,312221,3,1,1,-1,True,False
"{1,2,3}",6,312222,3,0,0,-1,True,False
"{1,2,3}",6,312223,3,0,0,-1,True,False
"{1,2,3}",6,312231,3,0,0,-1,True,False
"{1,2,3}",6,312232,3,0,0,-1,True,False
"{1,2,3}",6,312233,3,0,0,-2,True,False
"{1,2,3}",6,312311,3,1,1,-1,True,False
"{1,2,3}",6,312312,3,0,0,-1,True,False
"{1,2,3}",6,312313,3,0,0,-1,True,False
"{1,2,3}",6,312321,3,0,0,-1,True,False
"{1,2,3}",6,312322,3,0,0,-1,True,False
"{1,2,3}",6,312323,3,0,0,-2,True,False
"{1,2,3}",6,312331,3,0,0,-2,True,False
"{1,2,3}",6,312332,3,0,0,-2,True,False
"{1,2,3}",6,312333,3,0,0,-3,True,False
"{1,2,3}",6,313111,3,2,2,-1,True,False
"{1,2,3}",6,313112,3,1,1,-1,True,False
"{1,2,3}",6,313113,3,1,1,-1,True,False
"{1,2,3}",6,313121,3,1,1,-1,True,False
"{1,2,3}",6,313122,3,0,0,-1,True,False
"{1,2,3}",6,313123,3,0,0,-1,True,False
"{1,2,3}",6,313131,3,0,0,-1,True,False
"{1,2,3}",6,313132,3,0,0,-1,True,False
"{1,2,3}",6,313133,3,0,0,-2,True,False
"{1,2,3}",6,313211,3,1,1,-1,True,False
"{1,2,3}",6,313212,3,0,0,-1,True,False
"{1,2,3}",6,313213,3,0,0,-1,True,False
"{1,2,3}",6,313221,3,0,0,-1,True,False
"{1,2,3}",6,313222,3,0,0,-1,True,False
"{1,2,3}",6,313223,3,0,0,-2,True,False
"{1,2,3}",6,313231,3,0,0,-2,True,False
"{1,2,3}",6,313232,3,0,0,-2,True,False
"{1,2,3}",6,313233,3,0,0,-3,True,False
"{1,2,3}",6,313311,3,0,0,-2,True,False
"{1,2,3}",6,313312,3,0,0,-2,True,False
"{1,2,3}",6,313313,3,0,0,-2,True,False
"{1,2,3}",6,313321,3,0,0,-2,True,False
"{1,2,3}",6,313322,3,0,0,-2,True,False
"{1,2,3}",6,313323,3,0,0,-3,True,False
"{1,2,3}",6,313331,3,0,0,-3,True,False
"{1,2,3}",6,313332,3,0,0,-3,True,False
"{1,2,3}",6,313333,3,0,0,-4,True,False
"{1,2,3}",6,321111,4,3,3,-1,True,False
"{1,2,3}",6,321112,3,2,2,-1,True,False
"{1,2,3}",6,321113,3,2,2,-1,True,False
"{1,2,3}",6,321121,3,2,2,-1,True,False
"{1,2,3}",6,321122,3,1,1,-1,True,False
"{1,2,3}",6,321123,3,1,1,-1,True,False
"{1,2,3}",6,321131,3,1,1,-1,True,False
"{1,2,3}",6,321132,3,1,1,-1,True,False
"{1,2,3}",6,321133,3,1,1,-1,True,False
"{1,2,3}",6,321211,3,2,2,-1,True,False
"{1,2,3}",6,321212,3,1,1,-1,True,False
"{1,2,3}",6,321213,3,1,1,-1,True,False
"{1,2,3}",6,321221,3,1,1,-1,True,False
"{1,2,3}",6,321222,3,0,0,-1,True,False
"{1,2,3}",6,321223,3,0,0,-1,True,False
"{1,2,3}",6,321231,3,0,0,-1,True,False
"{1,2,3}",6,321232,3,0,0,-1,True,False
"{1,2,3}",6,321233,3,0,0,-2,True,False
"{1,2,3}",6,321311,3,1,1,-1,True,False
"{1,2,3}",6,321312,3,0,0,-1,True,False
"{1,2,3}",6,321313,3,0,0,-1,True,False
"{1,2,3}",6,321321,3,0,0,-1,True,False
"{1,2,3}",6,321322,3,0,0,-1,True,False
"{1,2,3}",6,321323,3,0,0,-2,True,False
"{1,2,3}",6,321331,3,0,0,-2,True,False
"{1,2,3}",6,321332,3,0,0,-2,True,False
"{1,2,3}",6,321333,3,0,0,-3,True,False
"{1,2,3}",6,322111,3,2,2,-1,True,False
"{1,2,3}",6,322112,2,1,1,-1,True,False
"{1,2,3}",6,322113,2,1,1,-1,True,False
"{1,2,3}",6,322121,2,1,1,-1,True,False
"{1,2,3}",6,322122,2,0,0,-1,True,False
"{1,2,3}",6,322123,2,0,0,-1,True,False
"{1,2,3}",6,322131,2,0,0,-1,True,False
"{1,2,3}",6,322132,2,0,0,-1,True,False
"{1,2,3}",6,322133,2,0,0,-2,True,False
"{1,2,3}",6,322211,2,1,1,-1,True,False
"{1,2,3}",6,322212,2,0,0,-1,True,False
"{1,2,3}",6,322213,2,0,0,-1,True,False
"{1,2,3}",6,322221,2,0,0,-1,True,False
"{1,2,3}",6,322222,2,0,0,-1,True,False
"{1,2,3}",6,322223,2,0,0,-2,True,False
"{1,2,3}",6,322231,2,0,0,-2,True,False
"{1,2,3}",6,322232,2,0,0,-2,True,False
"{1,2,3}",6,322233,2,0,0,-3,True,False
"{1,2,3}",6,322311,2,0,0,-2,True,False
"{1,2,3}",6,322312,2,0,0,-2,True,False
"{1,2,3}",6,322313,2,0,0,-2,True,False
"{1,2,3}",6,322321,2,0,0,-2,True,False
"{1,2,3}",6,322322,2,0,0,-2,True,False
"{1,2,3}",6,322323,2,0,0,-3,True,False
"{1,2,3}",6,322331,2,0,0,-3,True,False
"{1,2,3}",6,322332,2,0,0,-3,True,False
"{1,2,3}",6,322333,2,0,0,-4,True,False
"{1,2,3}",6,323111,2,1,1,-2,True,False
"{1,2,3}",6,323112,2,0,0,-2,True,False
"{1,2,3}",6,323113,2,0,0,-2,True,False
"{1,2,3}",6,323121,2,0,0,-2,True,False
"{1,2,3}",6,323122,2,0,0,-2,True,False
"{1,2,3}",6,323123,2,0,0,-2,True,False
"{1,2,3}",6,323131,2,0,0,-2,True,False
"{1,2,3}",6,323132,2,0,0,-2,True,False
"{1,2,3}",6,323133,2,0,0,-3,True,False
"{1,2,3}",6,323211,2,0,0,-2,True,False
"{1,2,3}",6,323212,2,0,0,-2,True,False
"{1,2,3}",6,323213,2,0,0,-2,True,False
"{1,2,3}",6,323221,2,0,0,-2,True,False
"{1,2,3}",6,323222,2,0,0,-2,True,False
"{1,2,3}",6,323223,2,0,0,-3,True,False
"{1,2,3}",6,323231,2,0,0,-3,True,False
"{1,2,3}",6,323232,2,0,0,-3,True,False
"{1,2,3}",6,323233,2,0,0,-4,True,False
"{1,2,3}",6,323311,4,0,0,-3,True,False
"{1,2,3}",6,323312,4,0,0,-3,True,False
"{1,2,3}",6,323313,4,0,0,-3,True,False
"{1,2,3}",6,323321,4,0,0,-3,True,False
"{1,2,3}",6,323322,3,0,0,-3,True,False
"{1,2,3}",6,323323,3,0,0,-4,True,False
"{1,2,3}",6,323331,3,0,0,-4,True,False
"{1,2,3}",6,323332,3,0,0,-4,True,False
"{1,2,3}",6,323333,3,0,0,-5,True,False
"{1,2,3}",6,331111,3,2,2,-2,True,False
"{1,2,3}",6,331112,2,1,1,-2,True,False
"{1,2,3}",6,331113,2,1,1,-2,True,False
"{1,2,3}",6,331121,2,1,1,-2,True,False
"{1,2,3}",6,331122,2,0,0,-2,True,False
"{1,2,3}",6,331123,2,0,0,-2,True,False
"{1,2,3}",6,331131,2,0,0,-2,True,False
"{1,2,3}",6,331132,2,0,0,-2,True,False
"{1,2,3}",6,331133,2,0,0,-2,True,False
"{1,2,3}",6,331211,2,1,1,-2,True,False
"{1,2,3}",6,331212,2,0,0,-2,True,False
"{1,2,3}",6,331213,2,0,0,-2,True,False
"{1,2,3}",6,331221,2,0,0,-2,True,False
"{1,2,3}",6,331222,2,0,0,-2,True,False
"{1,2,3}",6,331223,2,0,0,-2,True,False
"{1,2,3}",6,331231,2,0,0,-2,True,False
"{1,2,3}",6,331232,2,0,0,-2,True,False
"{1,2,3}",6,331233,2,0,0,-3,True,False
"{1,2,3}",6,331311,2,0,0,-2,True,False
"{1,2,3}",6,331312,2,0,0,-2,True,False
"{1,2,3}",6,331313,2,0,0,-2,True,False
"{1,2,3}",6,331321,2,0,0,-2,True,False
"{1,2,3}",6,331322,2,0,0,-2,True,False
"{1,2,3}",6,331323,2,0,0,-3,True,False
"{1,2,3}",6,331331,2,0,0,-3,True,False
"{1,2,3}",6,331332,2,0,0,-3,True,False
"{1,2,3}",6,331333,2,0,0,-4,True,False
"{1,2,3}",6,332111,2,1,1,-2,True,False
"{1,2,3}",6,332112,1,0,0,-2,True,False
"{1,2,3}",6,332113,1,0,0,-2,True,False
"{1,2,3}",6,332121,1,0,0,-2,True,False
"{1,2,3}",6,332122,1,0,0,-2,True,False
"{1,2,3}",6,332123,1,0,0,-2,True,False
"{1,2,3}",6,332131,1,0,0,-2,True,False
"{1,2,3}",6,332132,1,0,0,-2,True,False
"{1,2,3}",6,332133,1,0,0,-3,True,False
"{1,2,3}",6,332211,1,0,0,-2,True,False
"{1,2,3}",6,332212,1,0,0,-2,True,False
"{1,2,3}",6,332213,1,0,0,-2,True,False
"{1,2,3}",6,332221,1,0,0,-2,True,False
"{1,2,3}",6,332222,1,0,0,-2,True,False
"{1,2,3}",6,332223,1,0,0,-3,True,False
